row_id,file_name,file_name_with_detections,x_image,y_image,heading,possible_trees,additional_matches,matched_details,tree_index,tree_file_name,x_box,y_box,width_box,height_box,x_bottom,y_bottom,meters_to_tree,distance_to_tree,angle_to_tree,real_angle,x_distance,y_distance,x_tree_image,y_tree_image,tree_id,tree_name,name_eng,name_heb,type_1,type_2,type_3,x_tree,y_tree,best_angle_diff
38898,"tel aviv_heading=300.0&fov=64.0&location=32.03545871369507,34.75791606746944&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/4_segmented_tel aviv_heading=300.0&fov=64.0&location=32.03545871369507,34.75791606746944&source=outdoor.jpg",34.75791606746944,32.03545871369507,300.0,1,,,4,"3_tel aviv_heading=300.0&fov=64.0&location=32.03545871369507,34.75791606746944&source=outdoor.jpg",0.09334859251976013,0.336851567029953,0.1853199005126953,0.17728976905345917,-0.40665140748023987,0.5745035484433174,118.93607666509791,0.0011893607666509792,-35.29204244916404,5.03066697581915,-0.0011296259493283455,0.000372188457441441,34.75678644152011,32.03583090215251,27852,ברכיכיטון צפצפתי,70,83,עץ,,,34.75771401496366,32.03550501345907,305.2753629734675
44904,"tel aviv_heading=60.0&fov=64.0&location=32.05494971992466,34.75946868708067&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/5_segmented_tel aviv_heading=60.0&fov=64.0&location=32.05494971992466,34.75946868708067&source=outdoor.jpg",34.75946868708067,32.05494971992466,60.0,0,,,4,"3_tel aviv_heading=60.0&fov=64.0&location=32.05494971992466,34.75946868708067&source=outdoor.jpg",0.9477068185806274,0.39848172664642334,0.055619366466999054,0.07226884365081787,0.44770681858062744,0.5653838515281677,110.24781234457183,0.0011024781234457183,38.374416394252655,1.2704508560669308,0.0010531249610011807,0.0003261684061840669,34.760521812041674,32.05527588833084,,,,,,,,,,
109445,"tel aviv_heading=240.0&fov=64.0&location=32.0618588943979,34.77297319483289&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/4_segmented_tel aviv_heading=240.0&fov=64.0&location=32.0618588943979,34.77297319483289&source=outdoor.jpg",34.77297319483289,32.0618588943979,240.0,1,,,3,"2_tel aviv_heading=240.0&fov=64.0&location=32.0618588943979,34.77297319483289&source=outdoor.jpg",0.0856192335486412,0.3428923785686493,0.07669100910425186,0.07906126976013184,-0.4143807664513588,0.6175769865512848,170.18072559109544,0.0017018072559109544,-33.86075456943495,3.9917963199709394,-0.0012787631689420824,-0.0011229036886698592,34.77169443166395,32.06073599070923,29037,ברכיכיטון צפצפתי,70,83,עץ,,,34.77273761303075,32.06167721585148,4.145671327464498
92728,"tel aviv_heading=240.0&fov=64.0&location=32.06396393397336,34.7682079189621&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/1_segmented_tel aviv_heading=240.0&fov=64.0&location=32.06396393397336,34.7682079189621&source=outdoor.jpg",34.7682079189621,32.06396393397336,240.0,0,,,1,"0_tel aviv_heading=240.0&fov=64.0&location=32.06396393397336,34.7682079189621&source=outdoor.jpg",0.7419669032096863,0.24133406579494476,0.5145092606544495,0.48257583379745483,0.24196690320968628,0.5173780173063278,73.95297126701975,0.0007395297126701974,25.064511038617386,4.334609619128503,-0.0006873825333936061,-0.0002727809537109452,34.767520536428705,32.063691153019654,,,,,,,,,,
48194,"tel aviv_heading=240.0&fov=64.0&location=32.05949113989935,34.76003553757259&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/7_segmented_tel aviv_heading=240.0&fov=64.0&location=32.05949113989935,34.76003553757259&source=outdoor.jpg",34.76003553757259,32.05949113989935,240.0,2,,,5,"4_tel aviv_heading=240.0&fov=64.0&location=32.05949113989935,34.76003553757259&source=outdoor.jpg",0.03943134471774101,0.4110386073589325,0.07870664447546005,0.06344764679670334,-0.460568655282259,0.5572375692427158,103.02501267692911,0.0010302501267692912,-39.57445267231205,3.958555371850886,-0.0007511248333492381,-0.0007051431120235238,34.75928441273924,32.05878599678733,9570,וושינגטוניה חסונה,259,116,דקל,,,34.75964627444137,32.05929366092712,14.910945747575852
37032,"tel aviv_heading=300.0&fov=64.0&location=32.04931990604883,34.75756114532604&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/2_segmented_tel aviv_heading=300.0&fov=64.0&location=32.04931990604883,34.75756114532604&source=outdoor.jpg",34.75756114532604,32.04931990604883,300.0,1,,,1,"0_tel aviv_heading=300.0&fov=64.0&location=32.04931990604883,34.75756114532604&source=outdoor.jpg",0.5957775712013245,0.2860244810581207,0.7999586462974548,0.571638822555542,0.09577757120132446,0.4281561076641083,35.2090230499863,0.000352090230499863,12.609347271791991,5.3093459647897,-0.00029119622754047954,0.0001979199016765114,34.75726994909849,32.0495178259505,34234,סופורה אמריקאית,236,174,עץ קטן,,,34.75740183372016,32.04934051327864,310.2561245368473
45253,"tel aviv_heading=300.0&fov=64.0&location=32.0596684773613,34.75954160901477&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/1_segmented_tel aviv_heading=300.0&fov=64.0&location=32.0596684773613,34.75954160901477&source=outdoor.jpg",34.75954160901477,32.0596684773613,300.0,2,,,1,"0_tel aviv_heading=300.0&fov=64.0&location=32.0596684773613,34.75954160901477&source=outdoor.jpg",0.16097015142440796,0.41576939821243286,0.04645560309290886,0.06167370080947876,-0.33902984857559204,0.5533937513828278,99.78319896745515,0.0009978319896745515,-31.4932042798866,5.052767720420592,-0.0009405846651295714,0.00033312034963503263,34.75860102434964,32.06000159771094,9285,אשל זנים שונים,246,56,עץ קטן,,,34.75949227872814,32.05968865419086,295.8419258448648
18242,"tel aviv_heading=240.0&fov=64.0&location=32.05431664964117,34.75273821102024&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/7_segmented_tel aviv_heading=240.0&fov=64.0&location=32.05431664964117,34.75273821102024&source=outdoor.jpg",34.75273821102024,32.05431664964117,240.0,3,,,7,"6_tel aviv_heading=240.0&fov=64.0&location=32.05431664964117,34.75273821102024&source=outdoor.jpg",0.7056118249893188,0.3652254641056061,0.051691725850105286,0.048791609704494476,0.20561182498931885,0.6103787310421467,160.29046216637232,0.0016029046216637232,18.616582944466906,4.297097094070247,-0.0014666554781689173,-0.0006467031270281813,34.75127155554207,32.05366994651415,9847,וושינגטוניה חסונה,259,116,דקל,,,34.75263227513113,32.05418665200459,8.515507813647332
64587,"tel aviv_heading=300.0&fov=64.0&location=32.05828544354824,34.76209448695437&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/1_segmented_tel aviv_heading=300.0&fov=64.0&location=32.05828544354824,34.76209448695437&source=outdoor.jpg",34.76209448695437,32.05828544354824,300.0,0,,,1,"0_tel aviv_heading=300.0&fov=64.0&location=32.05828544354824,34.76209448695437&source=outdoor.jpg",0.24665899574756622,0.14685393869876862,0.4926334023475647,0.2941064238548279,-0.2533410042524338,0.7060928493738174,355.35426202633056,0.003553542620263306,-19.737619104004963,5.121158942693182,-0.0032607677838571002,0.0014124654380859934,34.75883371917051,32.05969790898633,,,,,,,,,,
11950,"tel aviv_heading=240.0&fov=64.0&location=32.05380119832765,34.7515022632243&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/6_segmented_tel aviv_heading=240.0&fov=64.0&location=32.05380119832765,34.7515022632243&source=outdoor.jpg",34.7515022632243,32.05380119832765,240.0,4,,,5,"4_tel aviv_heading=240.0&fov=64.0&location=32.05380119832765,34.7515022632243&source=outdoor.jpg",0.8243760466575623,0.42969200015068054,0.09784336388111115,0.2609618306159973,0.32437604665756226,0.4398270845413208,38.79839357262089,0.00038798393572620887,36.4090759420618,4.400609622385603,-0.00036927894076778524,-0.00011901511789273468,34.75113298428354,32.05368218320975,9591,אילנטה בלוטית,52,21,עץ,,,34.75129327770554,32.05364065496423,5.029258475672663
47455,"tel aviv_heading=240.0&fov=64.0&location=32.05897385122147,34.75994314220915&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/11_segmented_tel aviv_heading=240.0&fov=64.0&location=32.05897385122147,34.75994314220915&source=outdoor.jpg",34.75994314220915,32.05897385122147,240.0,0,,,6,"5_tel aviv_heading=240.0&fov=64.0&location=32.05897385122147,34.75994314220915&source=outdoor.jpg",0.8286961913108826,0.3987749218940735,0.025121593847870827,0.08177407085895538,0.32869619131088257,0.5603380426764488,105.71648207369911,0.0010571648207369912,30.39603015271021,4.3656271400198134,-0.0009942404082661682,-0.00035928187927391705,34.758948901800885,32.05861456934219,,,,,,,,,,
34656,"tel aviv_heading=300.0&fov=64.0&location=32.05514783836533,34.75694723615332&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/7_segmented_tel aviv_heading=300.0&fov=64.0&location=32.05514783836533,34.75694723615332&source=outdoor.jpg",34.75694723615332,32.05514783836533,300.0,1,,,7,"6_tel aviv_heading=300.0&fov=64.0&location=32.05514783836533,34.75694723615332&source=outdoor.jpg",0.7320926785469055,0.41212040185928345,0.06867700815200806,0.05063243582844734,0.23209267854690552,0.5625633802264929,107.69149919979877,0.0010769149919979877,22.4192184667295,5.366417481972437,-0.0008546821153350612,0.0006551827086518774,34.75609255403799,32.055803021073984,21878,תמר מצוי,192,253,דקל,,,34.75666627921882,32.05526472456175,295.04110347657104
47452,"tel aviv_heading=240.0&fov=64.0&location=32.05897385122147,34.75994314220915&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/11_segmented_tel aviv_heading=240.0&fov=64.0&location=32.05897385122147,34.75994314220915&source=outdoor.jpg",34.75994314220915,32.05897385122147,240.0,0,,,3,"2_tel aviv_heading=240.0&fov=64.0&location=32.05897385122147,34.75994314220915&source=outdoor.jpg",0.6220292448997498,0.38797426223754883,0.02235989086329937,0.07305146753787994,0.12202924489974976,0.5755000039935112,119.92594918326174,0.0011992594918326174,11.97170095924746,4.258438737720735,-0.001077800723454024,-0.000525898211893338,34.7588653414857,32.058447953009576,,,,,,,,,,
27101,"tel aviv_heading=240.0&fov=64.0&location=32.032636710556,34.75435641020795&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/6_segmented_tel aviv_heading=240.0&fov=64.0&location=32.032636710556,34.75435641020795&source=outdoor.jpg",34.75435641020795,32.032636710556,240.0,1,,,2,"1_tel aviv_heading=240.0&fov=64.0&location=32.032636710556,34.75435641020795&source=outdoor.jpg",0.6044028997421265,0.5219268202781677,0.26749882102012634,0.20409032702445984,0.10440289974212646,0.37602801620960236,22.821729057782168,0.00022821729057782167,15.517133152800712,4.279065226115304,-0.00020712434293679462,-9.582608351426548e-05,34.75414928586501,32.03254088447248,36760,מכנף נאה,250,161,עץ,,,34.75410804827774,32.03238235628615,3.2677359576972833
60610,"tel aviv_heading=240.0&fov=64.0&location=32.06396307131492,34.76143451283826&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/7_segmented_tel aviv_heading=240.0&fov=64.0&location=32.06396307131492,34.76143451283826&source=outdoor.jpg",34.76143451283826,32.06396307131492,240.0,6,,,3,"2_tel aviv_heading=240.0&fov=64.0&location=32.06396307131492,34.76143451283826&source=outdoor.jpg",0.8680856227874756,0.32160675525665283,0.22832028567790985,0.44011160731315613,0.3680856227874756,0.4583374410867691,45.25638025931734,0.0004525638025931734,38.76755423700349,4.414330692913453,-0.00043260958710578394,-0.00013290199607889997,34.76100190325115,32.06383016931884,9391,וושינגטוניה חסונה,259,116,דקל,,,34.76127127096947,32.06382066028886,1.4801184289011928
55233,"tel aviv_heading=240.0&fov=64.0&location=32.06109743736337,34.76079315894463&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/13_segmented_tel aviv_heading=240.0&fov=64.0&location=32.06109743736337,34.76079315894463&source=outdoor.jpg",34.76079315894463,32.06109743736337,240.0,1,,,5,"4_tel aviv_heading=240.0&fov=64.0&location=32.06109743736337,34.76079315894463&source=outdoor.jpg",0.3609914481639862,0.39619773626327515,0.035171590745449066,0.07934902608394623,-0.1390085518360138,0.5641277506947517,109.10194478999514,0.0010910194478999514,-13.84266370359746,4.1082568518283615,-0.0008979039871286122,-0.0006197514546932955,34.7598952549575,32.06047768590868,9558,וושינגטוניה חסונה,259,116,דקל,,,34.76057027384401,32.06093065291021,5.258728410696847
7373,"tel aviv_heading=300.0&fov=64.0&location=32.03864743005694,34.74985610720911&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/9_segmented_tel aviv_heading=300.0&fov=64.0&location=32.03864743005694,34.74985610720911&source=outdoor.jpg",34.74985610720911,32.03864743005694,300.0,1,,,4,"3_tel aviv_heading=300.0&fov=64.0&location=32.03864743005694,34.74985610720911&source=outdoor.jpg",0.2751986086368561,0.38012856245040894,0.08943357318639755,0.04764159768819809,-0.22480139136314392,0.596050638705492,142.28183388658886,0.0014228183388658886,-20.664042575677872,5.115769229410366,-0.0013086220902525799,0.0005584982097697856,34.74854748511886,32.03920592826671,36847,מילה ירוקת-עד,152,155,עץ,,,34.74947788606415,32.038835979892,291.547059261028
33461,"tel aviv_heading=240.0&fov=64.0&location=32.05264396463278,34.75663631755793&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/5_segmented_tel aviv_heading=240.0&fov=64.0&location=32.05264396463278,34.75663631755793&source=outdoor.jpg",34.75663631755793,32.05264396463278,240.0,2,,,4,"3_tel aviv_heading=240.0&fov=64.0&location=32.05264396463278,34.75663631755793&source=outdoor.jpg",0.06289242208003998,0.33937129378318787,0.12520655989646912,0.1728341281414032,-0.43710757791996,0.5742116421461105,118.64764917494735,0.0011864764917494735,-37.27950745134472,3.971906821937149,-0.000875789743339909,-0.0008004491182672104,34.75576052781459,32.05184351551451,36846,הדר החושחש,4,104,הדר,,,34.75630263316501,32.05228452157623,5.317813508459238
39417,"tel aviv_heading=0.0&fov=64.0&location=32.04504825056254,34.75801765417889&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/3_segmented_tel aviv_heading=0.0&fov=64.0&location=32.04504825056254,34.75801765417889&source=outdoor.jpg",34.75801765417889,32.04504825056254,0.0,0,,,2,"1_tel aviv_heading=0.0&fov=64.0&location=32.04504825056254,34.75801765417889&source=outdoor.jpg",0.15915358066558838,0.3881015181541443,0.3186855614185333,0.7754994630813599,-0.3408464193344116,0.22414875030517578,6.452172472897019,6.45217247289702e-05,-56.67012436536576,-0.3296934192300982,-2.0889100318984568e-05,6.104669073638966e-05,34.75799676507857,32.045109297253276,,,,,,,,,,
78018,"tel aviv_heading=300.0&fov=64.0&location=32.05334691723319,34.76437244389725&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/3_segmented_tel aviv_heading=300.0&fov=64.0&location=32.05334691723319,34.76437244389725&source=outdoor.jpg",34.76437244389725,32.05334691723319,300.0,1,,,3,"2_tel aviv_heading=300.0&fov=64.0&location=32.05334691723319,34.76437244389725&source=outdoor.jpg",0.5250447392463684,0.4163706600666046,0.035374678671360016,0.03699351102113724,0.025044739246368408,0.5651325844228268,110.01763712314275,0.0011001763712314276,2.5374922690396167,5.250750287595869,-0.0009445564678803159,0.0005640931898200985,34.76342788742937,32.053911010423015,36003,סיגלון עלי-מימוסה,163,178,עץ,,,34.76413000636573,32.05353864448852,279.4723361513144
77324,"tel aviv_heading=240.0&fov=64.0&location=32.05949418191422,34.76426530102458&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/5_segmented_tel aviv_heading=240.0&fov=64.0&location=32.05949418191422,34.76426530102458&source=outdoor.jpg",34.76426530102458,32.05949418191422,240.0,1,,,5,"4_tel aviv_heading=240.0&fov=64.0&location=32.05949418191422,34.76426530102458&source=outdoor.jpg",0.47096964716911316,0.32184743881225586,0.08748253434896469,0.21996070444583893,-0.02903035283088684,0.5681722089648247,112.83466171823639,0.001128346617182364,-2.92494335199968,4.1717735741441535,-0.0009674354942157899,-0.0005807190827227347,34.76329786553036,32.0589134628315,21798,וושינגטוניה חסונה,258,116,דקל,,,34.76402877203353,32.05923236471037,5.756777248629959
47459,"tel aviv_heading=240.0&fov=64.0&location=32.05897385122147,34.75994314220915&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/11_segmented_tel aviv_heading=240.0&fov=64.0&location=32.05897385122147,34.75994314220915&source=outdoor.jpg",34.75994314220915,32.05897385122147,240.0,0,,,10,"9_tel aviv_heading=240.0&fov=64.0&location=32.05897385122147,34.75994314220915&source=outdoor.jpg",0.9000261425971985,0.4072842001914978,0.030300887301564217,0.09547537565231323,0.4000261425971985,0.5449781119823456,93.03730125009132,0.0009303730125009131,36.27950317128432,4.399855798561936,-0.0008853036468578962,-0.00028606187311512447,34.75905783856229,32.058687789348355,,,,,,,,,,
59347,"tel aviv_heading=240.0&fov=64.0&location=32.06217687827775,34.76124931342175&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/11_segmented_tel aviv_heading=240.0&fov=64.0&location=32.06217687827775,34.76124931342175&source=outdoor.jpg",34.76124931342175,32.06217687827775,240.0,5,,,5,"4_tel aviv_heading=240.0&fov=64.0&location=32.06217687827775,34.76124931342175&source=outdoor.jpg",0.18854840099811554,0.3053114712238312,0.10695558786392212,0.3563293218612671,-0.31145159900188446,0.5165238678455353,73.42942583876234,0.0007342942583876234,-31.088976983756957,4.007921868305293,-0.000559500483559617,-0.0004755494367545655,34.76068981293819,32.06170132884099,9550,וושינגטוניה חסונה,259,116,דקל,,,34.7609862761387,32.06193965960355,0.07618363096585767
17924,"tel aviv_heading=240.0&fov=64.0&location=32.05376792057497,34.75271657282036&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/5_segmented_tel aviv_heading=240.0&fov=64.0&location=32.05376792057497,34.75271657282036&source=outdoor.jpg",34.75271657282036,32.05376792057497,240.0,16,,,3,"2_tel aviv_heading=240.0&fov=64.0&location=32.05376792057497,34.75271657282036&source=outdoor.jpg",0.8574129939079285,0.0972972959280014,0.12367450445890427,0.19465048611164093,0.35741299390792847,0.8053774610161781,811.5462647098213,0.008115462647098214,23.930844437153773,4.328014214190025,-0.0075233022016935715,-0.0030431329182996607,34.74519327061867,32.05072478765667,,,,,,,,,,
85520,"tel aviv_heading=240.0&fov=64.0&location=32.04083467148441,34.76554367284638&source=outdoor.jpg","/home/dsi/michaela.lr/projects/trees/images_gd/gsv_after_model/6_segmented_tel aviv_heading=240.0&fov=64.0&location=32.04083467148441,34.76554367284638&source=outdoor.jpg",34.76554367284638,32.04083467148441,240.0,1,,,2,"1_tel aviv_heading=240.0&fov=64.0&location=32.04083467148441,34.76554367284638&source=outdoor.jpg",0.22762703895568848,0.3637312054634094,0.16570499539375305,0.18703332543373108,-0.2723729610443115,0.542752131819725,91.33054782284923,0.0009133054782284923,-26.64917931728848,4.033751564106038,-0.0007109432689933059,-0.0005733119262977937,34.764832729577385,32.040261359558116,29822,אלון מצוי,218,42,עץ,,,34.76527827854174,32.04062739111619,3.9638022480488644
